"point_id","state_fips_2010","county_fips_2010","tract_2010"
29476,"22","19","3400"
29477,"22","19","3400"
29478,"22","19","3200"
29479,"22","19","3300"
29480,"22","19","3300"
29481,"22","19","3200"
29482,"22","19","600"
29483,"22","19","1801"
29484,"22","19","1801"
29485,"22","19","1801"
29486,"22","19","2600"
29487,"22","19","1600"
29488,"22","19","1500"
29489,"22","19","1500"
29490,"22","19","600"
29491,"22","19","600"
29492,"22","19","600"
29493,"22","19","1600"
29494,"22","19","1400"
29495,"22","19","3400"
29496,"22","19","3400"
29497,"22","19","3400"
29498,"22","19","3400"
29499,"22","19","2600"
29500,"22","19","2600"
29501,"22","19","2600"
29502,"22","19","1600"
29503,"22","19","2000"
29504,"22","19","600"
29505,"22","19","3500"
29506,"22","19","3500"
29507,"22","19","3500"
29508,"22","19","2600"
29509,"22","19","2600"
29510,"22","19","3200"
29511,"22","19","700"
29512,"22","19","2600"
29513,"22","19","2600"
29514,"22","19","2600"
29515,"22","19","2600"
29516,"22","19","2600"
29517,"22","19","2600"
29518,"22","19","2600"
29519,"22","19","3200"
29520,"22","19","2600"
29521,"22","19","2500"
29522,"22","19","1600"
29523,"22","19","1700"
29524,"22","19","1700"
29525,"22","19","1700"
29526,"22","19","3400"
29527,"22","19","3600"
29528,"22","19","3400"
29529,"22","19","1801"
29530,"22","19","3200"
29531,"22","19","2000"
29532,"22","19","2000"
29533,"22","19","2000"
29534,"22","19","1700"
29535,"22","19","1400"
29536,"22","19","1400"
29537,"22","19","1400"
29538,"22","19","1903"
29539,"22","19","300"
29540,"22","19","3500"
29541,"22","19","3600"
29542,"22","19","3600"
29543,"22","19","300"
29544,"22","19","2204"
29545,"22","19","1801"
29546,"22","19","1801"
29547,"22","19","1801"
29548,"22","19","1801"
29549,"22","19","1801"
29550,"22","19","3200"
29551,"22","19","3400"
29552,"22","19","1100"
29553,"22","19","3400"
29554,"22","19","3600"
29555,"22","19","1901"
29556,"22","19","3400"
29557,"22","19","3200"
29558,"22","19","1801"
29559,"22","19","100"
29560,"22","19","100"
29561,"22","19","100"
29562,"22","19","200"
29563,"22","19","100"
29564,"22","19","100"
29565,"22","19","100"
29566,"22","19","200"
29567,"22","19","200"
29568,"22","19","100"
29569,"22","19","500"
29570,"22","19","500"
29571,"22","19","700"
29572,"22","19","700"
29573,"22","19","500"
29574,"22","19","2700"
29575,"22","19","2300"
29576,"22","19","1801"
29577,"22","19","1801"
29578,"22","19","2500"
29579,"22","19","1801"
29580,"22","19","3600"
29581,"22","19","3300"
29582,"22","19","3300"
29583,"22","19","2700"
29584,"22","19","1903"
29585,"22","19","3200"
29586,"22","19","1801"
29587,"22","19","3200"
29588,"22","19","1904"
29589,"22","19","1600"
29590,"22","19","700"
29591,"22","19","100"
29592,"22","19","100"
29593,"22","19","100"
29594,"22","19","100"
29595,"22","19","100"
29596,"22","19","100"
29597,"22","19","100"
29598,"22","19","500"
29599,"22","19","700"
29600,"22","19","700"
29601,"22","19","3500"
29602,"22","19","3500"
29603,"22","19","3500"
29604,"22","19","3500"
29605,"22","19","1700"
29606,"22","19","200"
29607,"22","19","700"
29608,"22","19","3300"
29609,"22","19","500"
29610,"22","19","500"
29611,"22","19","800"
29612,"22","19","300"
29613,"22","19","300"
29614,"22","19","300"
29615,"22","19","300"
29616,"22","19","200"
29617,"22","19","200"
29618,"22","19","200"
29619,"22","19","3400"
29620,"22","19","3101"
29621,"22","19","2203"
29622,"22","19","500"
29623,"22","19","2000"
29624,"22","19","2000"
29625,"22","19","100"
29626,"22","19","400"
29627,"22","19","400"
29628,"22","19","200"
29629,"22","19","200"
29630,"22","19","200"
29631,"22","19","200"
29632,"22","19","300"
29633,"22","19","1400"
29634,"22","19","700"
29635,"22","19","1400"
29636,"22","19","1801"
29637,"22","19","1801"
29638,"22","19","3200"
29639,"22","19","200"
29640,"22","19","1700"
29641,"22","19","1400"
29642,"22","19","400"
29643,"22","19","1400"
29644,"22","19","1400"
29645,"22","19","1500"
29646,"22","19","1500"
29647,"22","19","1500"
29648,"22","19","1400"
29649,"22","19","1400"
29650,"22","19","1500"
29651,"22","19","1500"
29652,"22","19","3300"
29653,"22","19","3200"
29654,"22","19","700"
29655,"22","19","1000"
29656,"22","19","2000"
29657,"22","19","2000"
29658,"22","19","2000"
29659,"22","19","2000"
29660,"22","19","100"
29661,"22","19","100"
29662,"22","19","400"
29663,"22","19","500"
29664,"22","19","500"
29665,"22","19","500"
29666,"22","19","500"
29667,"22","19","400"
29668,"22","19","600"
29669,"22","19","800"
29670,"22","19","600"
29671,"22","19","600"
29672,"22","19","600"
29673,"22","19","600"
29674,"22","19","200"
29675,"22","19","1000"
29676,"22","19","1500"
29677,"22","19","3400"
29678,"22","19","3200"
29679,"22","19","2203"
29680,"22","19","1500"
29681,"22","19","600"
29682,"22","19","600"
29683,"22","19","600"
29684,"22","19","600"
29685,"22","19","1500"
29686,"22","19","600"
29687,"22","19","600"
29688,"22","19","600"
29689,"22","19","600"
29690,"22","19","600"
29691,"22","19","600"
29692,"22","19","1901"
29693,"22","19","1904"
29694,"22","19","1901"
29695,"22","19","1801"
29696,"22","19","500"
29697,"22","19","1903"
29698,"22","19","2700"
29699,"22","19","3200"
29700,"22","19","1801"
29701,"22","19","2204"
29702,"22","19","700"
29703,"22","19","1901"
29704,"22","19","700"
29705,"22","19","700"
29706,"22","19","1901"
29707,"22","19","1000"
29708,"22","19","1903"
29709,"22","19","1903"
29710,"22","19","1903"
29711,"22","19","1903"
29712,"22","19","1903"
29713,"22","19","1903"
29714,"22","19","1801"
29715,"22","19","700"
29716,"22","19","3300"
29717,"22","19","3300"
29718,"22","19","3300"
29719,"22","19","1901"
29720,"22","19","1000"
29721,"22","19","800"
29722,"22","19","1000"
29723,"22","19","1000"
29724,"22","19","800"
29725,"22","19","800"
29726,"22","19","800"
29727,"22","19","1100"
29728,"22","19","1100"
29729,"22","19","1100"
29730,"22","19","3500"
29731,"22","19","200"
29732,"22","19","3300"
29733,"22","19","3300"
29734,"22","19","1100"
29735,"22","19","1000"
29736,"22","19","1300"
29737,"22","19","1300"
29738,"22","19","1300"
29739,"22","19","1300"
29740,"22","19","1300"
29741,"22","19","1300"
29742,"22","19","1300"
29743,"22","19","1300"
29744,"22","19","1300"
29745,"22","19","300"
29746,"22","19","3400"
29747,"22","19","200"
29748,"22","19","1500"
29749,"22","19","3102"
29750,"22","19","3102"
29751,"22","19","1300"
29752,"22","19","1400"
29753,"22","19","1600"
29754,"22","19","3200"
29755,"22","19","3300"
29756,"22","19","1000"
29757,"22","19","2700"
29758,"22","19","3500"
29759,"22","19","3400"
29760,"22","19","1801"
29761,"22","19","2000"
29762,"22","19","2000"
29763,"22","19","3600"
29764,"22","23","970100"
29765,"22","23","970100"
29766,"22","23","970100"
29767,"22","23","970100"
29768,"22","23","970100"
29769,"22","23","970201"
29770,"22","23","970201"
29771,"22","23","970201"
29772,"22","23","970201"
29773,"22","23","970201"
29774,"22","23","970201"
29775,"22","23","970201"
29776,"22","23","970201"
29777,"22","23","970201"
29778,"22","23","970201"
29779,"22","23","970201"
29780,"22","23","970201"
29781,"22","23","970100"
29782,"22","23","970201"
29783,"22","23","970201"
29784,"22","23","970100"
29785,"22","23","970201"
29786,"22","23","970201"
29787,"22","23","970100"
29788,"22","23","970100"
29789,"22","23","970100"
29790,"22","23","970201"
29791,"22","23","970201"
29792,"22","23","970201"
29793,"22","23","970100"
29794,"22","23","970100"
29795,"22","23","970100"
29796,"22","23","970100"
29797,"22","23","970100"
29798,"22","23","970100"
29799,"22","23","970100"
29800,"22","23","970100"
29801,"22","23","970100"
29802,"22","23","970100"
29803,"22","23","970201"
29804,"22","23","970201"
29805,"22","23","970201"
29806,"22","23","970201"
29807,"22","23","970100"
29808,"22","23","970100"
29809,"22","23","970100"
29810,"22","23","970201"
29811,"22","23","970100"
29812,"22","23","970201"
29813,"22","23","970201"
29814,"22","23","970201"
29815,"22","23","970201"
29816,"22","23","970201"
29817,"22","23","970201"
29818,"22","23","970201"
29819,"22","23","970201"
29820,"22","23","970100"
29821,"22","23","970100"
29822,"22","23","970100"
29823,"22","23","970100"
29824,"22","23","970201"
29825,"22","23","970201"
29826,"22","23","970201"
29827,"22","23","970201"
29828,"22","23","970100"
29829,"22","23","970100"
29830,"22","23","970100"
29831,"22","23","970100"
29832,"22","23","970100"
29833,"22","23","970100"
29834,"22","23","970100"
29835,"22","23","970100"
29836,"22","23","970100"
29837,"22","23","970100"
29838,"22","23","970100"
29839,"22","23","970201"
29840,"22","23","970201"
29841,"22","23","970100"
29842,"22","23","970201"
29843,"22","23","970100"
29844,"22","23","970100"
29845,"22","23","970100"
29846,"22","23","970100"
29847,"22","23","970100"
29848,"22","23","970201"
29849,"22","23","970201"
29850,"22","23","970201"
29851,"22","23","970201"
29852,"22","23","970201"
29853,"22","23","970100"
29854,"22","23","970100"
29855,"22","23","970100"
29856,"22","23","970100"
29857,"22","23","970201"
29858,"22","23","970201"
29859,"22","23","970201"
29860,"22","23","970201"
29861,"22","23","970100"
29862,"22","23","970100"
29863,"22","23","970201"
29864,"22","23","970201"
29865,"22","23","970201"
29866,"22","23","970201"
29867,"22","23","970201"
29868,"22","23","970100"
29869,"22","23","970201"
29870,"22","23","970100"
29871,"22","23","970100"
29872,"22","23","970201"
29873,"22","23","970100"
29874,"22","23","970201"
29875,"22","23","970100"
29876,"22","23","970100"
29877,"22","23","970100"
29878,"22","23","970201"
29879,"22","23","970100"
29880,"22","23","970201"
29881,"22","23","970201"
29882,"22","23","970100"
29883,"22","23","970100"
29884,"22","23","970100"
29885,"22","23","970100"
29886,"22","23","970201"
29887,"22","23","970100"
29888,"22","23","970100"
29889,"22","23","970100"
29890,"22","23","970100"
29891,"22","23","970201"
29892,"22","23","970201"
29893,"22","23","970100"
29894,"22","23","970201"
29895,"22","23","970201"
29896,"22","23","970201"
29897,"22","23","970201"
29898,"22","23","970201"
29899,"22","23","970201"
29900,"22","23","970201"
29901,"22","23","970201"
29902,"22","23","970201"
29903,"22","23","970201"
29904,"22","23","970100"
29905,"22","23","970100"
29906,"22","23","970201"
29907,"22","23","970201"
29908,"22","23","970201"
29909,"22","23","970201"
29910,"22","23","970201"
29911,"22","23","970201"
29912,"22","23","970201"
29913,"22","23","970201"
29914,"22","23","970100"
29915,"22","23","970201"
29916,"22","23","970201"
29917,"22","23","970201"
29918,"22","23","970201"
29919,"22","23","970201"
29920,"22","23","970100"
29921,"22","23","970100"
29922,"22","23","970100"
29923,"22","23","970100"
29924,"22","23","970100"
29925,"22","23","970100"
29926,"22","23","970100"
29927,"22","23","970100"
29928,"22","23","970100"
29929,"22","23","970100"
29930,"22","23","970100"
29931,"22","23","970100"
29932,"22","23","970201"
29933,"22","23","970201"
29934,"22","23","970201"
29935,"22","23","970201"
29936,"22","23","970201"
29937,"22","23","970201"
29938,"22","23","970100"
29939,"22","23","970100"
29940,"22","23","970100"
29941,"22","23","970100"
29942,"22","23","970201"
29943,"22","23","970201"
29944,"22","23","970201"
29945,"22","23","970201"
29946,"22","23","970201"
29947,"22","23","970201"
29948,"22","23","970201"
29949,"22","23","970201"
29950,"22","23","970201"
29951,"22","23","970201"
29952,"22","23","970201"
29953,"22","23","970201"
29954,"22","23","970201"
29955,"22","23","970201"
29956,"22","23","970201"
29957,"22","23","970201"
29958,"22","23","970201"
29959,"22","23","970201"
29960,"22","23","970201"
29961,"22","23","970201"
29962,"22","23","970100"
29963,"22","23","970100"
29964,"22","23","970100"
29965,"22","23","970201"
29966,"22","23","970100"
29967,"22","23","970100"
29968,"22","23","970100"
29969,"22","23","970100"
29970,"22","23","970201"
29971,"22","23","970100"
29972,"22","23","970100"
29973,"22","23","970100"
29974,"22","23","970201"
29975,"22","23","970201"
29976,"22","23","970201"
29977,"22","23","970100"
29978,"22","23","970100"
29979,"22","23","970201"
29980,"22","23","970100"
29981,"22","23","970201"
29982,"22","23","970100"
29983,"22","23","970100"
29984,"22","23","970201"
29985,"22","23","970201"
29986,"22","23","970201"
29987,"22","23","970201"
29988,"22","23","970201"
29989,"22","23","970201"
29990,"22","23","970201"
29991,"22","23","970201"
29992,"22","23","970201"
29993,"22","23","970100"
29994,"22","23","970100"
29995,"22","23","970100"
29996,"22","23","970201"
29997,"22","23","970201"
29998,"22","23","970201"
29999,"22","23","970100"
30000,"22","23","970100"
30001,"22","23","970201"
30002,"22","23","970100"
30003,"22","23","970201"
30004,"22","23","970201"
30005,"22","23","970100"
30006,"22","23","970201"
30007,"22","23","970201"
30008,"22","23","970201"
30009,"22","23","970100"
30010,"22","23","970100"
30011,"22","23","970100"
30012,"22","23","970201"
30013,"22","23","970100"
30014,"22","23","970100"
30015,"22","23","970201"
30016,"22","23","970100"
30017,"22","23","970201"
30018,"22","23","970201"
30019,"22","23","970100"
30020,"22","23","970100"
30021,"22","23","970201"
30022,"22","23","970100"
30023,"22","23","970201"
30024,"22","23","970201"
30025,"22","23","970201"
30026,"22","23","970201"
30027,"22","23","970201"
30028,"22","23","970201"
30029,"22","23","970201"
30030,"22","23","970100"
30031,"22","23","970201"
30032,"22","23","970201"
30033,"22","23","970201"
30034,"22","23","970201"
30035,"22","23","970100"
30036,"22","23","970100"
30037,"22","23","970201"
30038,"22","23","970100"
30039,"22","23","970100"
30040,"22","23","970201"
30041,"22","23","970201"
30042,"22","23","970201"
30043,"22","23","970201"
30044,"22","23","970100"
30045,"22","23","970100"
30046,"22","23","970201"
30047,"22","23","970201"
30048,"22","23","970100"
30049,"22","23","970100"
30050,"22","23","970100"
30051,"22","23","970201"
30052,"22","23","970100"
30053,"22","23","970100"
30054,"22","23","970100"
30055,"22","23","970100"
30056,"22","23","970100"
30057,"22","23","970100"
30058,"22","23","970100"
30059,"22","23","970201"
30060,"22","23","970201"
30061,"22","23","970201"
30062,"22","23","970201"
30063,"22","23","970201"
30064,"22","23","970201"
30065,"22","23","970100"
30066,"22","23","970100"
30067,"22","23","970201"
30068,"22","23","970100"
30069,"22","23","970201"
30070,"22","23","970201"
30071,"22","23","970201"
30072,"22","23","970100"
30073,"22","23","970201"
30074,"22","23","970201"
30075,"22","23","970100"
30076,"22","23","970201"
30077,"22","23","970201"
30078,"22","23","970201"
30079,"22","23","970201"
30080,"22","23","970100"
30081,"22","23","970201"
30082,"22","23","970100"
30083,"22","23","970100"
30084,"22","23","970100"
30085,"22","23","970201"
30086,"22","23","970201"
30087,"22","23","970100"
30088,"22","23","970201"
30089,"22","23","970201"
30090,"22","23","970100"
30091,"22","23","970100"
30092,"22","23","970201"
30093,"22","23","970100"
30094,"22","23","970201"
30095,"22","23","970201"
30096,"22","23","970100"
30097,"22","23","970100"
30098,"22","23","970201"
30099,"22","23","970201"
30100,"22","23","970100"
30101,"22","23","970100"
30102,"22","23","970100"
30103,"22","23","970201"
30104,"22","23","970201"
30105,"22","23","970100"
30106,"22","23","970100"
30107,"22","23","970100"
30108,"22","23","970201"
30109,"22","23","970201"
30110,"22","23","970201"
30111,"22","23","970201"
30112,"22","23","970201"
30113,"22","23","970201"
30114,"22","23","970201"
30115,"22","23","970201"
30116,"22","23","970201"
30117,"22","23","970201"
30118,"22","23","970201"
30119,"22","23","970201"
30120,"22","23","970201"
30121,"22","23","970201"
30122,"22","23","970201"
30123,"22","23","970201"
30124,"22","23","970100"
30125,"22","23","970100"
30126,"22","23","970100"
30127,"22","23","970100"
30128,"22","23","970201"
30129,"22","23","970201"
30130,"22","23","970100"
30131,"22","23","970100"
30132,"22","23","970201"
30133,"22","23","970100"
30134,"22","23","970100"
30135,"22","23","970201"
30136,"22","23","970100"
30137,"22","23","970100"
30138,"22","23","970100"
30139,"22","23","970100"
30140,"22","23","970100"
30141,"22","23","970100"
30142,"22","23","970100"
30143,"22","23","970100"
30144,"22","23","970100"
30145,"22","23","970100"
30146,"22","23","970201"
30147,"22","23","970201"
30148,"22","23","970201"
30149,"22","23","970201"
30150,"22","23","970100"
30151,"22","23","970201"
30152,"22","23","970201"
30153,"22","23","970201"
30154,"22","23","970201"
30155,"22","23","970201"
30156,"22","23","970201"
30157,"22","23","970201"
30158,"22","23","970201"
30159,"22","23","970201"
30160,"22","23","970201"
30161,"22","23","970201"
30162,"22","23","970201"
30163,"22","23","970201"
30164,"22","23","970201"
30165,"22","23","970201"
30166,"22","23","970201"
30167,"22","23","970201"
30168,"22","23","970201"
30169,"22","23","970201"
30170,"22","23","970100"
30171,"22","23","970201"
30172,"22","23","970201"
30173,"22","23","970201"
30174,"22","23","970100"
30175,"22","23","970201"
30176,"22","23","970100"
30177,"22","23","970201"
30178,"22","23","970100"
30179,"22","23","970100"
30180,"22","23","970100"
30181,"22","23","970201"
30182,"22","23","970201"
30183,"22","23","970100"
30184,"22","23","970100"
30185,"22","23","970201"
30186,"22","23","970100"
30187,"22","23","970100"
30188,"22","23","970100"
30189,"22","23","970100"
30190,"22","23","970100"
30191,"22","23","970201"
30192,"22","23","970201"
30193,"22","23","970201"
30194,"22","23","970201"
30195,"22","23","970100"
30196,"22","23","970100"
30197,"22","23","970201"
30198,"22","23","970201"
30199,"22","23","970100"
30200,"22","23","970100"
30201,"22","23","970201"
30202,"22","23","970201"
30203,"22","23","970201"
30204,"22","23","970201"
30205,"22","23","970201"
30206,"22","23","970201"
30207,"22","23","970100"
30208,"22","23","970201"
30209,"22","23","970201"
30210,"22","23","970201"
30211,"22","23","970201"
30212,"22","23","970100"
30213,"22","23","970201"
30214,"22","23","970201"
30215,"22","23","970201"
30216,"22","23","970100"
30217,"22","23","970201"
30218,"22","23","970201"
30219,"22","23","970201"
30220,"22","23","970201"
30221,"22","23","970201"
30222,"22","23","970201"
30223,"22","23","970100"
30224,"22","23","970100"
30225,"22","23","970201"
30226,"22","23","970201"
30227,"22","23","970201"
30228,"22","23","970201"
30229,"22","23","970100"
30230,"22","23","970100"
30231,"22","23","970201"
30232,"22","23","970201"
30233,"22","23","970201"
30234,"22","23","970201"
30235,"22","23","970100"
30236,"22","23","970100"
30237,"22","23","970100"
30238,"22","23","970100"
30239,"22","23","970100"
30240,"22","23","970100"
30241,"22","23","970100"
30242,"22","23","970201"
30243,"22","23","970100"
30244,"22","23","970100"
30245,"22","23","970100"
30246,"22","23","970201"
30247,"22","23","970201"
30248,"22","23","970201"
30249,"22","23","970201"
30250,"22","23","970201"
30251,"22","23","970201"
30252,"22","23","970100"
30253,"22","23","970201"
30254,"22","23","970201"
30255,"22","23","970201"
30256,"22","23","970201"
30257,"22","23","970201"
30258,"22","23","970100"
30259,"22","23","970100"
30260,"22","23","970100"
30261,"22","23","970100"
30262,"22","23","970201"
30263,"22","23","970201"
30264,"22","23","970201"
30265,"22","23","970201"
30266,"22","23","970201"
30267,"22","23","970201"
30268,"22","23","970201"
30269,"22","23","970201"
30270,"22","23","970201"
30271,"22","23","970201"
30272,"22","23","970201"
30273,"22","23","970100"
30274,"22","23","970201"
30275,"22","23","970201"
30276,"22","23","970100"
30277,"22","23","970100"
30278,"22","23","970100"
30279,"22","23","970100"
30280,"22","23","970201"
30281,"22","23","970100"
30282,"22","23","970201"
30283,"22","23","970201"
30284,"22","23","970100"
30285,"22","23","970100"
30286,"22","23","970100"
30287,"22","23","970201"
30288,"22","23","970201"
30289,"22","23","970201"
30290,"22","23","970201"
30291,"22","23","970100"
30292,"22","23","970100"
30293,"22","23","970100"
30294,"22","23","970201"
30295,"22","23","970201"
30296,"22","23","970201"
30297,"22","23","970201"
30298,"22","23","970201"
30299,"22","23","970201"
30300,"22","23","970201"
30301,"22","23","970201"
30302,"22","23","970201"
30303,"22","23","970201"
30304,"22","23","970201"
30305,"22","23","970201"
30306,"22","23","970100"
30307,"22","23","970201"
30308,"22","23","970201"
30309,"22","23","970100"
30310,"22","23","970100"
30311,"22","23","970100"
30312,"22","23","970100"
30313,"22","23","970100"
30314,"22","23","970100"
30315,"22","23","970100"
30316,"22","23","970100"
30317,"22","23","970100"
30318,"22","23","970100"
30319,"22","23","970100"
30320,"22","23","970100"
30321,"22","23","970100"
30322,"22","23","970100"
30323,"22","23","970201"
30324,"22","23","970201"
30325,"22","23","970201"
30326,"22","23","970201"
30327,"22","23","970201"
30328,"22","23","970201"
30329,"22","23","970201"
30330,"22","23","970100"
30331,"22","23","970100"
30332,"22","23","970201"
30333,"22","23","970100"
30334,"22","23","970100"
30335,"22","23","970201"
30336,"22","23","970201"
30337,"22","23","970201"
30338,"22","23","970201"
30339,"22","23","970201"
30340,"22","23","970201"
30341,"22","23","970201"
30342,"22","23","970201"
30343,"22","23","970201"
30344,"22","23","970100"
30345,"22","23","970201"
30346,"22","23","970201"
30347,"22","23","970201"
30348,"22","23","970100"
30349,"22","23","970100"
30350,"22","23","970100"
30351,"22","23","970100"
30352,"22","23","970100"
30353,"22","23","970100"
30354,"22","23","970100"
30355,"22","23","970201"
30356,"22","23","970201"
30357,"22","23","970100"
30358,"22","23","970100"
30359,"22","23","970201"
30360,"22","23","970100"
30361,"22","23","970201"
30362,"22","23","970201"
30363,"22","23","970201"
30364,"22","23","970201"
30365,"22","23","970100"
30366,"22","23","970100"
30367,"22","23","970201"
30368,"22","23","970201"
30369,"22","23","970201"
30370,"22","23","970201"
30371,"22","23","970201"
30372,"22","23","970201"
30373,"22","23","970201"
30374,"22","23","970100"
30375,"22","23","970100"
30376,"22","23","970100"
30377,"22","23","970100"
30378,"22","23","970100"
30379,"22","23","970100"
30380,"22","23","970100"
30381,"22","23","970100"
30382,"22","23","970201"
30383,"22","23","970201"
30384,"22","23","970100"
30385,"22","23","970201"
30386,"22","23","970201"
30387,"22","23","970201"
30388,"22","23","970201"
30389,"22","23","970100"
30390,"22","23","970100"
30391,"22","23","970201"
30392,"22","23","970100"
30393,"22","23","970100"
30394,"22","23","970201"
30395,"22","23","970201"
30396,"22","23","990000"
30397,"22","23","970201"
30398,"22","23","970100"
30399,"22","23","970201"
30400,"22","23","970201"
30401,"22","23","970100"
30402,"22","23","970100"
30403,"22","23","970100"
30404,"22","23","970100"
30405,"22","23","970100"
30406,"22","23","970201"
30407,"22","23","970201"
30408,"22","23","970201"
30409,"22","23","970201"
30410,"22","23","970100"
30411,"22","23","970100"
30412,"22","23","970201"
30413,"22","23","970201"
30414,"22","23","970201"
30415,"22","23","970201"
30416,"22","23","970201"
30417,"22","23","970201"
30418,"22","23","970201"
30419,"22","23","970100"
30420,"22","23","970100"
30421,"22","23","970201"
30422,"22","23","970201"
30423,"22","23","970201"
30424,"22","23","970201"
30425,"22","23","970201"
30426,"22","23","970201"
30427,"22","23","970100"
30428,"22","23","970201"
30429,"22","23","970201"
30430,"22","23","970201"
30431,"22","23","990000"
30432,"22","23","970100"
30433,"22","23","970201"
30434,"22","23","970201"
30435,"22","23","970201"
30436,"22","23","970100"
30437,"22","23","970201"
30438,"22","23","970201"
30439,"22","23","970201"
30440,"22","23","970100"
30441,"22","23","970100"
30442,"22","23","970100"
30443,"22","23","970100"
30444,"22","23","970100"
30445,"22","23","970100"
30446,"22","23","970100"
30447,"22","23","970201"
30448,"22","23","970201"
30449,"22","23","970201"
30450,"22","23","970201"
30451,"22","23","970201"
30452,"22","23","970201"
30453,"22","23","970201"
30454,"22","23","970100"
30455,"22","23","970100"
30456,"22","23","970100"
30457,"22","23","970100"
30458,"22","23","970100"
30459,"22","23","970100"
30460,"22","23","970100"
30461,"22","23","970201"
30462,"22","23","970201"
30463,"22","23","970201"
30464,"22","23","970201"
30465,"22","23","970100"
30466,"22","23","970201"
30467,"22","23","970201"
30468,"22","23","970201"
30469,"22","23","970201"
30470,"22","23","970100"
30471,"22","23","970100"
30472,"22","23","970201"
30473,"22","23","970201"
30474,"22","23","970100"
30475,"22","23","970201"
30476,"22","23","970201"
30477,"22","23","970201"
30478,"22","23","970100"
30479,"22","23","970100"
30480,"22","23","970100"
30481,"22","23","970100"
30482,"22","23","970201"
30483,"22","23","970201"
30484,"22","23","970201"
30485,"22","23","970100"
30486,"22","23","970100"
30487,"22","23","970201"
30488,"22","23","970100"
30489,"22","23","970100"
30490,"22","23","970100"
30491,"22","23","970201"
30492,"22","23","970100"
30493,"22","23","970201"
30494,"22","23","970201"
30495,"22","23","970100"
30496,"22","23","970201"
30497,"22","23","970201"
30498,"22","23","970100"
30499,"22","23","970201"
30500,"22","23","970201"
30501,"22","23","970201"
30502,"22","23","970201"
30503,"22","23","970201"
30504,"22","23","970201"
30505,"22","23","970100"
30506,"22","23","970100"
30507,"22","23","970201"
30508,"22","23","970201"
30509,"22","23","970201"
30510,"22","23","970201"
30511,"22","23","970201"
30512,"22","23","970201"
30513,"22","23","970100"
30514,"22","23","970100"
30515,"22","23","970201"
30516,"22","23","970201"
30517,"22","23","970201"
30518,"22","23","970100"
30519,"22","23","970100"
30520,"22","23","970100"
30521,"22","23","970201"
30522,"22","23","970201"
30523,"22","23","970100"
30524,"22","23","970100"
30525,"22","23","970201"
30526,"22","23","970100"
30527,"22","23","970100"
30528,"22","23","970201"
30529,"22","23","970100"
30530,"22","23","970201"
30531,"22","23","970201"
30532,"22","23","970100"
30533,"22","23","970100"
30534,"22","23","970100"
30535,"22","23","970100"
30536,"22","23","970100"
30537,"22","23","970100"
30538,"22","23","970201"
30539,"22","23","970201"
30540,"22","23","970100"
30541,"22","23","970100"
30542,"22","23","970201"
30543,"22","23","970201"
30544,"22","23","970201"
30545,"22","23","970201"
30546,"22","23","970201"
30547,"22","23","970201"
30548,"22","23","970201"
30549,"22","23","970100"
30550,"22","23","970201"
30551,"22","23","970201"
30552,"22","23","970201"
30553,"22","23","970201"
30554,"22","23","970100"
30555,"22","23","970100"
30556,"22","23","970100"
30557,"22","23","970201"
30558,"22","23","970100"
30559,"22","23","970201"
30560,"22","23","970201"
30561,"22","23","970201"
30562,"22","23","970100"
30563,"22","23","970100"
30564,"22","23","970100"
30565,"22","23","970100"
30566,"22","23","970100"
30567,"22","23","970100"
30568,"22","23","970100"
30569,"22","23","970100"
30570,"22","23","970100"
30571,"22","23","970100"
30572,"22","23","970100"
30573,"22","23","970100"
30574,"22","23","970100"
30575,"22","23","970100"
30576,"22","23","970201"
30577,"22","23","970201"
30578,"22","23","970201"
30579,"22","23","970100"
30580,"22","23","970100"
30581,"22","23","970201"
30582,"22","23","970201"
30583,"22","23","970201"
30584,"22","23","970201"
30585,"22","23","970201"
30586,"22","23","970100"
30587,"22","23","970100"
30588,"22","23","970100"
30589,"22","23","970100"
30590,"22","23","970100"
30591,"22","23","970201"
30592,"22","23","970201"
30593,"22","23","970201"
30594,"22","23","970201"
30595,"22","23","970201"
30596,"22","23","970201"
30597,"22","23","970201"
30598,"22","23","970201"
30599,"22","23","970100"
30600,"22","23","970100"
30601,"22","23","970100"
30602,"22","23","970100"
30603,"22","23","970100"
30604,"22","23","970100"
30605,"22","23","970100"
30606,"22","23","970201"
30607,"22","23","970100"
30608,"22","23","970201"
30609,"22","23","970201"
30610,"22","23","970201"
30611,"22","23","970201"
30612,"22","23","970100"
30613,"22","23","970100"
30614,"22","23","970100"
30615,"22","23","970100"
30616,"22","23","970100"
30617,"22","23","970100"
30618,"22","23","970100"
30619,"22","23","970100"
30620,"22","23","970201"
30621,"22","23","970100"
30622,"22","23","970201"
30623,"22","23","970201"
30624,"22","23","970100"
30625,"22","23","970100"
30626,"22","23","970201"
30627,"22","23","970100"
30628,"22","23","970100"
30629,"22","23","970100"
30630,"22","23","970201"
30631,"22","23","970201"
30632,"22","23","970201"
30633,"22","23","970100"
30634,"22","23","970100"
30635,"22","23","970100"
30636,"22","23","970100"
30637,"22","23","970201"
30638,"22","23","970201"
30639,"22","23","970201"
30640,"22","23","970100"
30641,"22","23","970201"
30642,"22","23","970100"
30643,"22","23","970100"
30644,"22","23","970100"
30645,"22","23","990000"
30646,"22","23","970100"
30647,"22","23","970100"
